time,open,high,low,close,tick_volume,spread
2023-07-20 14:30:00,1981.36,1982.4,1980.81,1981.45,1416,7
2023-07-20 15:00:00,1981.44,1981.69,1977.24,1978.18,2814,7
2023-07-20 15:30:00,1978.21,1978.21,1972.38,1973.99,5378,7
2023-07-20 16:00:00,1973.99,1980.16,1972.75,1979.28,4398,7
2023-07-20 16:30:00,1979.25,1979.42,1972.83,1975.92,5714,7
2023-07-20 17:00:00,1976.23,1977.42,1970.47,1971.83,5875,7
2023-07-20 17:30:00,1971.83,1972.36,1965.76,1970.48,5051,7
2023-07-20 18:00:00,1970.49,1971.02,1968.84,1969.52,2767,7
2023-07-20 18:30:00,1969.51,1970.37,1967.17,1968.66,2745,7
2023-07-20 19:00:00,1968.67,1968.97,1965.34,1967.55,2213,7
2023-07-20 19:30:00,1967.51,1968.15,1965.3,1968.01,2124,7
2023-07-20 20:00:00,1968.02,1969.34,1968.0,1968.42,1418,7
2023-07-20 20:30:00,1968.48,1971.0,1968.32,1970.58,1196,7
2023-07-20 21:00:00,1970.64,1971.09,1969.89,1969.93,1245,7
2023-07-20 21:30:00,1969.92,1971.53,1969.2,1969.68,1272,7
2023-07-20 22:00:00,1969.73,1971.08,1968.57,1970.59,1388,7
2023-07-20 22:30:00,1970.58,1971.46,1968.75,1968.79,1646,7
2023-07-20 23:00:00,1968.75,1969.66,1968.5,1969.23,589,7
2023-07-20 23:30:00,1969.21,1969.75,1969.2,1969.6,263,7
2023-07-21 01:00:00,1970.49,1970.57,1970.13,1970.34,309,9
2023-07-21 01:30:00,1970.36,1970.76,1970.14,1970.65,402,7
2023-07-21 02:00:00,1970.65,1971.9,1970.64,1971.65,508,7
2023-07-21 02:30:00,1971.65,1972.86,1971.65,1972.23,872,7
2023-07-21 03:00:00,1972.25,1972.69,1971.58,1972.24,1234,7
2023-07-21 03:30:00,1972.24,1973.34,1971.83,1972.96,1415,7
2023-07-21 04:00:00,1972.97,1973.15,1971.46,1971.95,2380,7
2023-07-21 04:30:00,1972.01,1973.78,1971.76,1972.31,2387,7
2023-07-21 05:00:00,1972.31,1972.7,1971.05,1971.13,1575,7
2023-07-21 05:30:00,1971.16,1972.12,1970.47,1970.91,1646,7
2023-07-21 06:00:00,1970.91,1971.09,1969.94,1970.25,1152,7
2023-07-21 06:30:00,1970.28,1971.02,1970.12,1970.23,1026,7
2023-07-21 07:00:00,1970.23,1970.98,1970.01,1970.35,836,7
2023-07-21 07:30:00,1970.35,1971.0,1968.98,1969.97,727,7
