time,open,high,low,close,tick_volume,spread
2020-10-25,1902.23,1911.42,1859.89,1878.37,1307552,0
2020-11-01,1877.28,1960.35,1873.41,1951.81,1566307,0
2020-11-08,1954.23,1965.58,1850.52,1889.28,1655341,0
2020-11-15,1888.58,1899.03,1852.69,1870.9,1223179,0
2020-11-22,1869.86,1876.14,1774.31,1786.76,1054745,0
2020-11-29,1788.09,1848.19,1764.34,1838.6,1165378,0
2020-12-06,1839.01,1875.28,1821.74,1839.91,1061981,0
2020-12-13,1841.03,1896.27,1818.34,1880.55,1156894,0
2020-12-20,1882.1,1906.72,1854.99,1879.3,989827,0
2020-12-27,1882.7,1900.89,1869.12,1897.81,661542,0
2021-01-03,1903.39,1959.29,1828.27,1849.04,1063356,0
2021-01-10,1848.08,1863.8,1817.0,1827.65,1245564,0
2021-01-17,1827.7,1875.05,1802.91,1854.67,1432021,0
2021-01-24,1855.33,1875.69,1831.35,1847.59,1879704,0
2021-01-31,1863.24,1871.78,1784.9,1813.4,2001184,0
2021-02-07,1815.93,1855.35,1807.76,1824.17,1471306,0
2021-02-14,1825.4,1827.03,1760.63,1783.05,1319477,0
2021-02-21,1782.36,1816.01,1717.18,1733.84,1648232,0
2021-02-28,1733.19,1759.89,1687.18,1700.76,1577379,0
2021-03-07,1701.81,1739.89,1676.77,1726.92,1349044,0
2021-03-14,1728.56,1755.54,1719.25,1745.17,1216478,0
2021-03-21,1743.8,1746.99,1721.62,1732.72,1029879,0
2021-03-28,1729.64,1733.21,1677.86,1729.49,876540,0
2021-04-04,1727.76,1758.67,1721.25,1743.46,1002740,0
2021-04-11,1742.49,1783.79,1723.7,1776.67,1112178,0
2021-04-18,1776.49,1797.88,1763.53,1776.48,1141570,0
2021-04-25,1774.78,1789.98,1756.33,1768.97,1112139,0
2021-05-02,1768.15,1843.3,1765.96,1830.85,1125724,0
2021-05-09,1830.79,1845.93,1808.76,1842.56,1291392,0
2021-05-16,1844.06,1890.09,1840.99,1881.74,1282191,0
2021-05-23,1881.5,1912.74,1872.68,1903.18,1186464,0
2021-05-30,1902.87,1916.58,1855.5,1891.51,1069304,0
2021-06-06,1890.54,1903.67,1869.84,1876.16,1091607,0
2021-06-13,1877.3,1877.63,1760.91,1764.52,1367609,0
2021-06-20,1763.92,1794.95,1763.92,1781.11,1263890,0
2021-06-27,1780.59,1795.04,1750.69,1787.33,1036854,0
2021-07-04,1785.71,1818.45,1784.47,1808.04,990318,0
2021-07-11,1807.98,1834.09,1791.65,1811.51,980800,0
2021-07-18,1811.32,1824.97,1789.63,1801.93,1102661,0
2021-07-25,1802.29,1832.66,1792.54,1814.28,1005067,0
2021-08-01,1814.65,1831.71,1758.65,1763.18,907136,0
2021-08-08,1761.13,1779.79,1682.99,1779.7,949104,0
2021-08-15,1779.24,1795.47,1770.8,1780.94,919428,0
2021-08-22,1781.48,1819.16,1776.44,1817.85,825445,0
2021-08-29,1818.13,1833.95,1801.71,1827.59,730034,0
2021-09-05,1828.2,1830.24,1782.39,1787.81,723276,0
2021-09-12,1787.43,1808.66,1745.34,1753.92,558480,0
2021-09-19,1754.37,1787.21,1737.86,1749.72,554334,0
2021-09-26,1749.87,1764.3,1721.66,1760.15,510208,0
2021-10-03,1760.86,1781.31,1745.86,1757.1,395384,5
2021-10-10,1757.04,1800.57,1750.13,1767.82,396804,7
2021-10-17,1767.22,1813.83,1760.31,1792.68,418295,7
2021-10-24,1793.05,1810.42,1771.96,1782.6,424308,7
