open_date,close_date,symbol,action,lots,sl,tp,open_price,close_price,pips,profit,duration,change,change_pct,dur_s,sl_dist,tp_dist,move
2025-11-26 13:30:00,2025-11-26 13:32:00,XAUUSD,Buy,0.1,4162.74,4175.14,4165.15,4168.52,337.0,33.7,1m,0.62%,0.62,60.0,2.4099999999998545,9.990000000000691,3.3700000000008004
2025-11-26 16:06:00,2025-11-26 16:06:00,XAUUSD,Sell,0.1,4151.44,4139.04,4149.03,4149.29,-26.0,-2.6,4s,-0.05%,-0.05,4.0,2.4099999999998545,9.989999999999782,-0.2600000000002183
2025-11-26 17:00:00,2025-11-26 17:00:00,XAUUSD,Sell,0.1,4142.32,4129.92,4139.74,4137.07,267.0,26.7,15s,0.49%,0.49,15.0,2.5799999999999272,9.819999999999709,2.6700000000000728
2025-11-26 18:40:00,2025-11-26 18:40:00,XAUUSD,Buy,0.1,4163.27,4175.67,4165.71,4166.4,69.0,6.9,27s,0.13%,0.13,27.0,2.4399999999996,9.960000000000036,0.6899999999995998
2025-11-27 03:05:00,2025-11-27 03:05:00,XAUUSD,Sell,0.1,4163.72,4151.32,4161.31,4159.67,164.0,16.4,28s,0.30%,0.3,28.0,2.4099999999998545,9.990000000000691,1.6400000000003274
2025-11-27 04:49:00,2025-11-27 04:50:00,XAUUSD,Sell,0.1,4151.14,4138.74,4148.74,4148.45,29.0,2.9,8s,0.05%,0.05,8.0,2.4000000000005457,10.0,0.2899999999999636
2025-11-27 06:07:00,2025-11-27 06:07:00,XAUUSD,Sell,0.1,4146.57,4134.17,4144.07,4143.55,52.0,5.2,13s,0.09%,0.09,13.0,2.5,9.899999999999636,0.5199999999995271
2025-11-27 08:12:00,2025-11-27 08:12:00,XAUUSD,Buy,0.1,4152.25,4164.65,4154.69,4154.4,-29.0,-2.9,3s,-0.05%,-0.05,3.0,2.4399999999996,9.960000000000036,-0.2899999999999636
2025-11-27 10:01:00,2025-11-27 10:01:00,XAUUSD,Buy,0.1,4159.69,4172.09,4162.19,4162.25,6.0,0.6,5s,0.01%,0.01,5.0,2.5,9.900000000000546,0.06000000000040018
2025-11-27 15:00:00,2025-11-27 15:00:00,XAUUSD,Sell,0.1,4154.75,4142.35,4152.35,4151.58,77.0,7.7,16s,0.14%,0.14,16.0,2.399999999999636,10.0,0.7700000000004366
2025-11-27 17:23:00,2025-11-27 17:23:00,XAUUSD,Buy,0.1,4158.22,4170.62,4160.65,4160.42,-23.0,-2.3,26s,-0.04%,-0.04,26.0,2.4299999999993815,9.970000000000255,-0.22999999999956344
2025-11-28 07:09:00,2025-11-28 07:09:00,XAUUSD,Sell,0.1,4180.96,4168.56,4178.28,4173.75,453.0,45.3,14s,0.82%,0.82,14.0,2.680000000000291,9.719999999999345,4.529999999999745
2025-12-01 07:13:00,2025-12-01 07:13:00,XAUUSD,Sell,0.1,4235.07,4222.67,4232.61,4229.67,294.0,29.4,25s,0.53%,0.53,25.0,2.4600000000000364,9.9399999999996,2.9399999999996
2025-12-01 10:00:00,2025-12-01 10:00:00,XAUUSD,Buy,0.1,4244.47,4256.87,4246.95,4246.75,-20.0,-2.0,5s,-0.04%,-0.04,5.0,2.4799999999995634,9.920000000000073,-0.1999999999998181
2025-12-01 12:03:00,2025-12-01 12:04:00,XAUUSD,Buy,0.1,4251.25,4263.65,4253.66,4253.88,22.0,2.2,21s,0.04%,0.04,21.0,2.4099999999998545,9.989999999999782,0.22000000000025466
2025-12-01 14:11:00,2025-12-01 14:11:00,XAUUSD,Sell,0.1,4250.68,4238.28,4248.28,4247.9,38.0,3.8,11s,0.07%,0.07,11.0,2.4000000000005457,10.0,0.38000000000010914
2025-12-01 15:30:00,2025-12-01 15:30:00,XAUUSD,Buy,0.1,4256.08,4268.48,4258.52,4259.34,82.0,8.2,16s,0.15%,0.15,16.0,2.4400000000005093,9.959999999999127,0.819999999999709
2025-12-01 16:30:00,2025-12-01 16:30:00,XAUUSD,Sell,0.1,4246.61,4234.21,4244.11,4244.52,-41.0,-4.1,1s,-0.07%,-0.07,1.0,2.5,9.899999999999636,-0.410000000000764
2025-12-02 03:01:00,2025-12-02 03:01:00,XAUUSD,Sell,0.1,4223.85,4211.45,4221.42,4221.27,15.0,1.5,5s,0.03%,0.03,5.0,2.430000000000291,9.970000000000255,0.1499999999996362
2025-12-02 08:03:00,2025-12-02 08:04:00,XAUUSD,Buy,0.1,4223.73,4236.13,4226.17,4226.06,-11.0,-1.1,49s,-0.02%,-0.02,49.0,2.4400000000005093,9.960000000000036,-0.10999999999967258
2025-12-02 11:06:00,2025-12-02 11:06:00,XAUUSD,Sell,0.1,4209.64,4197.24,4207.21,4206.28,93.0,9.3,15s,0.17%,0.17,15.0,2.430000000000291,9.970000000000255,0.930000000000291
2025-12-02 16:02:00,2025-12-02 16:02:00,XAUUSD,Buy,0.1,4212.69,4225.09,4215.18,4217.53,235.0,23.5,18s,0.42%,0.42,18.0,2.490000000000691,9.909999999999854,2.3499999999994543
2025-12-02 17:36:00,2025-12-02 17:36:00,XAUUSD,Sell,0.1,4183.31,4170.91,4180.82,4179.75,107.0,10.7,5s,0.19%,0.19,5.0,2.490000000000691,9.909999999999854,1.069999999999709
2025-12-03 03:00:00,2025-12-03 03:01:00,XAUUSD,Buy,0.1,4213.85,4226.25,4216.27,4217.24,97.0,9.7,23s,0.17%,0.17,23.0,2.4200000000000728,9.979999999999563,0.9699999999993452
2025-12-03 04:04:00,2025-12-03 04:04:00,XAUUSD,Buy,0.1,4218.66,4231.06,4221.07,4221.06,-1.0,-0.1,22s,0.00%,0.0,22.0,2.4099999999998545,9.990000000000691,-0.009999999999308784
2025-12-03 07:31:00,2025-12-03 07:31:00,XAUUSD,Sell,0.1,4219.77,4207.37,4217.35,4215.9,145.0,14.5,17s,0.26%,0.26,17.0,2.4200000000000728,9.980000000000473,1.4500000000007276
2025-12-03 09:24:00,2025-12-03 09:24:00,XAUUSD,Sell,0.1,4205.69,4193.29,4203.25,4203.26,-1.0,-0.1,6s,0.00%,0.0,6.0,2.4399999999996,9.960000000000036,-0.010000000000218279
2025-12-03 11:08:00,2025-12-03 11:09:00,XAUUSD,Sell,0.1,4201.9,4189.5,4199.39,4197.89,150.0,15.0,38s,0.26%,0.26,38.0,2.509999999999309,9.890000000000327,1.5
2025-12-03 12:11:00,2025-12-03 12:12:00,XAUUSD,Sell,0.1,4199.41,4187.01,4197.0,4195.77,123.0,12.3,37s,0.22%,0.22,37.0,2.4099999999998545,9.989999999999782,1.2299999999995634
2025-12-03 12:38:00,2025-12-03 12:38:00,XAUUSD,Sell,0.1,4201.9,4189.5,4199.49,4199.48,1.0,0.1,6s,0.00%,0.0,6.0,2.4099999999998545,9.989999999999782,0.010000000000218279
2025-12-03 14:00:00,2025-12-03 14:00:00,XAUUSD,Buy,0.1,4207.86,4220.26,4210.27,4210.28,1.0,0.1,5s,0.00%,0.0,5.0,2.410000000000764,9.989999999999782,0.009999999999308784
2025-12-03 18:55:00,2025-12-03 18:56:00,XAUUSD,Sell,0.1,4207.65,4195.25,4205.22,4202.28,294.0,29.4,57s,0.51%,0.51,57.0,2.4299999999993815,9.970000000000255,2.9400000000005093
2025-12-04 03:00:00,2025-12-04 03:00:00,XAUUSD,Buy,0.1,4210.21,4222.61,4212.66,4213.81,115.0,11.5,27s,0.20%,0.2,27.0,2.449999999999818,9.949999999999818,1.1500000000005457
