open_date,close_date,symbol,action,lots,sl,tp,open_price,close_price,pips,profit,duration,change,change_pct,dur_s,sl_dist,tp_dist,move,sgn,bar_lo,bar_hi,win_lo,win_hi,bar_range,win_range,avail,mom_1bar,entry_vs_prev
2026-01-14 11:19:00,2026-01-14 11:19:00,XAUUSD,Buy,0.1,4637.19,4649.59,4639.6,4639.35,-25.0,-2.5,3s,-0.03%,-0.03,3.0,2.410000000000764,9.989999999999782,-0.25,1.0,4628.938,4637.3150000000005,4627.115,4637.3150000000005,8.377000000000407,10.200000000000728,-2.2849999999998545,2.399999999999636,4.315000000000509
2026-01-14 14:08:00,2026-01-14 14:08:00,XAUUSD,Buy,0.1,4635.81,4648.21,4638.22,4637.83,-39.0,-3.9,5s,-0.05%,-0.05,5.0,2.4099999999998545,9.989999999999782,-0.3900000000003274,1.0,4629.495,4638.765,4629.495,4638.765,9.270000000000437,9.270000000000437,0.5450000000000728,-1.1700000000000728,2.725000000000364
2026-01-14 14:32:00,2026-01-14 14:32:00,XAUUSD,Buy,0.1,4635.81,4648.21,4638.23,4637.98,-25.0,-2.5,1s,-0.03%,-0.03,1.0,2.4199999999991637,9.980000000000471,-0.25,1.0,4613.945,4634.888,4606.655,4634.888,20.94300000000021,28.233000000000175,-3.3419999999996435,1.110000000000582,3.0449999999991633
2026-01-14 15:30:00,2026-01-14 15:30:00,XAUUSD,Sell,0.1,4628.48,4616.08,4626.08,4624.39,169.0,16.9,4s,0.22%,0.22,4.0,2.399999999999636,10.0,1.6899999999995998,-1.0,4609.595,4621.735,4609.595,4621.735,12.139999999999418,12.139999999999418,16.484999999999673,0.19000000000050932,-10.75500000000011
2026-01-14 16:38:00,2026-01-14 16:38:00,XAUUSD,Sell,0.1,4626.51,4614.11,4624.09,4622.1,199.0,19.9,12s,0.25%,0.25,12.0,2.4200000000000728,9.980000000000471,1.9899999999997817,-1.0,4613.695,4623.035,4608.445,4623.035,9.340000000000146,14.590000000000146,15.645000000000437,-3.880000000000109,-2.5349999999998545
2026-01-15 03:19:00,2026-01-15 03:19:00,XAUUSD,Sell,0.1,4605.22,4592.82,4602.81,4602.96,-15.0,-1.5,4s,-0.02%,-0.02,4.0,2.4099999999998545,9.990000000000691,-0.1499999999996362,-1.0,4580.955,4594.4980000000005,4580.925,4597.3150000000005,13.543000000000575,16.390000000000327,21.88500000000022,11.709999999999127,-11.784999999999854
2026-01-15 05:22:00,2026-01-15 05:22:00,XAUUSD,Sell,0.1,4586.0,4573.6,4583.6,4583.72,-12.0,-1.2,1s,-0.02%,-0.02,1.0,2.399999999999636,10.0,-0.11999999999989086,-1.0,4580.8150000000005,4592.835,4580.8150000000005,4593.775000000001,12.019999999999527,12.960000000000036,2.7849999999998545,4.609999999999673,3.755000000000109
2026-01-15 05:30:00,2026-01-15 05:30:00,XAUUSD,Sell,0.1,4586.0,4573.6,4583.6,4581.38,222.0,22.2,19s,0.28%,0.28,19.0,2.399999999999636,10.0,2.2200000000002547,-1.0,4581.145,4593.775000000001,4581.145,4598.685,12.63000000000011,17.539999999999964,2.4549999999999272,-5.479999999999563,9.234999999999673
2026-01-15 12:12:00,2026-01-15 12:12:00,XAUUSD,Buy,0.1,4611.12,4623.52,4613.54,4613.88,34.0,3.4,6s,0.04%,0.04,6.0,2.4200000000000728,9.980000000000471,0.3400000000001455,1.0,4614.435,4620.555,4613.678,4620.555,6.119999999999891,6.8770000000004075,7.015000000000327,1.2399999999997817,-5.4650000000001455
2026-01-15 15:31:00,2026-01-15 15:31:00,XAUUSD,Sell,0.1,4600.21,4587.81,4597.8,4596.37,143.0,14.3,4s,0.18%,0.18,4.0,2.4099999999998545,9.989999999999782,1.430000000000291,-1.0,4608.965,4617.2480000000005,4608.965,4617.2480000000005,8.283000000000357,8.283000000000357,-11.164999999999964,-3.1729999999997744,18.39800000000014
2026-01-15 18:11:00,2026-01-15 18:12:00,XAUUSD,Buy,0.1,4615.68,4628.08,4618.08,4622.97,489.0,48.9,57s,0.62%,0.62,57.0,2.399999999999636,10.0,4.890000000000327,1.0,4616.048,4620.115,4616.048,4620.848,4.067000000000007,4.800000000000182,2.768000000000029,2.0900000000001455,1.881999999999607
2026-01-16 04:35:00,2026-01-16 04:35:00,XAUUSD,Sell,0.1,4596.26,4583.86,4593.86,4593.44,42.0,4.2,7s,0.05%,0.05,7.0,2.4000000000005457,10.0,0.42000000000007276,-1.0,4596.9980000000005,4600.635,4596.9980000000005,4601.915,3.6369999999997162,4.916999999999462,-3.1380000000008295,0.18699999999989814,4.338000000000648
2026-01-16 07:30:00,2026-01-16 07:30:00,XAUUSD,Buy,0.1,4599.6,4612.0,4602.0,4603.35,135.0,13.5,15s,0.17%,0.17,15.0,2.399999999999636,10.0,1.3500000000003638,1.0,4600.735,4611.635,4600.735,4611.635,10.900000000000546,10.900000000000546,9.635000000000218,-4.1599999999998545,-3.6450000000004366
2026-01-16 08:47:00,2026-01-16 08:47:00,XAUUSD,Sell,0.1,4597.7,4585.3,4595.3,4595.44,-14.0,-1.4,2s,-0.02%,-0.02,2.0,2.399999999999636,10.0,-0.13999999999941792,-1.0,4600.945,4607.095,4600.945,4608.335,6.150000000000546,7.390000000000327,-5.644999999999527,5.390000000000327,6.484999999999673
2026-01-19 07:06:00,2026-01-19 07:07:00,XAUUSD,Buy,0.1,4667.45,4679.85,4669.87,4670.99,112.0,11.2,41s,0.14%,0.14,41.0,2.4200000000000728,9.980000000000471,1.1199999999998909,1.0,4667.885,4678.415,4663.335,4678.415,10.529999999999745,15.079999999999927,8.545000000000073,5.530000000000655,-7.895000000000437
2026-01-19 08:32:00,2026-01-19 08:33:00,XAUUSD,Buy,0.1,4671.84,4684.24,4674.24,4674.28,4.0,0.4,21s,0.01%,0.01,21.0,2.399999999999636,10.0,0.03999999999996362,1.0,4666.395,4670.725,4661.345,4670.725,4.329999999999927,9.38000000000011,-3.514999999999418,0.06700000000000728,5.094999999999345
2026-01-19 10:57:00,2026-01-19 10:57:00,XAUUSD,Sell,0.1,4664.35,4651.95,4661.95,4662.06,-11.0,-1.1,2s,-0.01%,-0.01,2.0,2.4000000000005457,10.0,-0.11000000000058208,-1.0,4661.215,4666.775000000001,4661.215,4666.775000000001,5.5600000000004,5.5600000000004,0.7349999999996726,4.269999999999527,-0.6349999999993088
2026-01-19 12:44:00,2026-01-19 12:44:00,XAUUSD,Sell,0.1,4664.21,4651.81,4661.78,4661.51,27.0,2.7,8s,0.03%,0.03,8.0,2.430000000000291,9.969999999999343,0.26999999999952706,-1.0,4669.785,4673.585,4667.8150000000005,4673.585,3.800000000000182,5.769999999999527,-6.035000000000764,-5.080000000000837,8.9950000000008
